Entity,Code,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Non-OECD (BP),,2018,29.394213,35.94985,0.7000513,1.9484096,7.510951,1.4596727,21.777243,0.84376913
Non-OECD (BP),,2019,29.122007,35.732025,0.89736533,2.0864367,7.5485373,1.6001619,21.632954,0.9141135
Non-OECD (BP),,2020,27.753592,35.940594,1.1103151,2.1683722,7.8721514,1.8178556,21.85201,1.0293038
Non-OECD (BP),,2021,27.539583,35.70279,1.3133175,2.2006638,7.307626,2.2829819,22.102718,1.085583
North America,,1965,45.59719,20.841715,,0.06891745,5.8921247,,27.285439,0.25946578
North America,,1966,45.28378,20.615602,,0.09832134,5.836619,,27.853378,0.2590654
North America,,1967,45.55082,19.551878,,0.13064913,6.147774,,28.316414,0.2500894
North America,,1968,45.810246,19.13894,,0.21103379,5.875305,,28.653708,0.2604515
North America,,1969,45.634098,18.215958,,0.21555762,6.2173967,,29.410458,0.25789338
North America,,1970,46.023552,17.419893,,0.32715037,6.0691533,,29.864546,0.248136
North America,,1971,46.55005,16.129824,0,0.591733,6.2559476,0,30.162224,0.26288188
North America,,1972,47.605915,15.854478,0,0.811385,6.284899,0,29.120869,0.2755712
North America,,1973,48.281727,16.223436,0,1.2452838,6.1671615,0,27.752941,0.28405333
North America,,1974,47.653915,16.139135,0,1.652859,6.84897,0,27.36021,0.29738602
North America,,1975,47.83296,16.516956,0,2.4399512,6.870768,0,25.997913,0.29506028
North America,,1976,48.55396,16.866606,0,2.6065433,6.473696,0,25.125307,0.3284883
North America,,1977,49.50742,17.036238,0,3.362897,5.6231737,0,24.084007,0.33775368
North America,,1978,49.605762,16.263565,0,3.64021,6.346275,0,23.750082,0.34782955
North America,,1979,48.221092,17.360064,0,3.3815556,6.3721576,0,24.256119,0.36145085
North America,,1980,46.600857,18.440624,0,3.4547877,6.562119,0,24.508831,0.3791218
North America,,1981,44.98614,19.404516,0,3.8182569,6.799935,0,24.53787,0.40440863
North America,,1982,44.219147,19.542656,0,4.073565,7.5486383,0,24.145212,0.41673473
North America,,1983,43.858433,20.395622,0.00003803728,4.3574414,7.955317,0.00003422163,22.911407,0.46470216
North America,,1984,43.01336,20.850857,0.000063906155,4.5961094,7.70692,0.000079089536,23.261864,0.5155784
North America,,1985,42.790646,21.218313,0.0001291295,5.3593717,7.4667745,0.00008201855,22.591932,0.51494867
North America,,1986,44.256,20.739304,0.00016922424,5.8097367,7.5332246,0.00006235911,21.039455,0.56286085
North America,,1987,43.8387,20.971718,0.00012251866,6.1704974,6.853702,0.000052862633,21.496307,0.6109775
North America,,1988,43.64331,21.06169,0.00010179847,6.779141,6.2063503,0.000020786456,21.663036,0.5889969
North America,,1989,43.010593,20.805191,0.0027389815,6.613086,6.403846,0.023094673,22.42849,0.65639794
North America,,1990,42.077168,20.841671,0.004022194,7.086501,6.6392875,0.03050453,22.433178,0.7684309
North America,,1991,41.23205,20.599613,0.005191394,7.6073675,6.6860003,0.03225255,22.899645,0.8085615
North America,,1992,41.371006,20.438475,0.00440609,7.511098,6.331094,0.031687833,23.329678,0.8574496
North America,,1993,40.853405,20.62218,0.005019768,7.4135633,6.5699005,0.03231521,23.512966,0.8638964
North America,,1994,41.147278,20.317667,0.0051900456,7.686583,6.204518,0.036240682,23.620071,0.8480251
North America,,1995,40.19617,20.14778,0.0052306475,7.811762,6.736659,0.032684516,24.112854,0.8158498
North America,,1996,40.24905,20.379179,0.005352018,7.5214887,7.1097927,0.03233116,23.787624,0.80906105
North America,,1997,40.601723,20.659824,0.0052354047,6.943483,7.0253634,0.032653708,23.790144,0.8156416
North America,,1998,41.176163,20.798195,0.005165676,7.222925,6.4773126,0.029962394,23.333628,0.8177923
North America,,1999,41.33215,20.347347,0.0050416337,7.6296625,6.520821,0.044208784,23.169209,0.81191444
North America,,2000,40.946514,20.743204,0.0049473597,7.653679,6.0602674,0.054496642,23.585924,0.7970624
North America,,2001,41.86718,20.693724,0.005588091,7.953147,5.2977996,0.06674005,23.129583,0.82296014
North America,,2002,41.13975,20.519886,0.0057307077,7.8617477,5.7342587,0.09899504,23.600855,0.85647005
North America,,2003,41.66905,20.688234,0.0057565104,7.632304,5.621252,0.1080486,23.194874,0.8463979
North America,,2004,42.295616,20.337185,0.0063048583,7.762701,5.4722643,0.13364066,22.872757,0.840454
North America,,2005,42.10781,20.583797,0.0067382003,7.6453023,5.67135,0.16947466,22.657696,0.8398334
North America,,2006,41.86214,20.380138,0.007411614,7.7217712,5.767128,0.2533859,22.743607,0.8393627
North America,,2007,41.205063,20.338589,0.00958651,7.6803355,5.382929,0.32096335,23.69249,0.8398336
North America,,2008,39.66119,20.35415,0.014504607,7.8045497,5.7119083,0.51252216,24.37008,0.8407994
North America,,2009,39.54181,18.766703,0.019846492,8.015526,5.940655,0.72856313,25.242762,0.88231796
North America,,2010,39.019974,19.300262,0.028678935,7.769203,5.548741,0.9065638,25.580238,0.8847669
North America,,2011,38.457985,18.271444,0.046291612,7.631316,6.2121825,1.1363623,26.298496,0.88892925
North America,,2012,38.638405,16.536837,0.08798141,7.561,5.943986,1.3619436,27.850767,0.92223275
North America,,2013,38.03212,16.691635,0.14985234,7.5950913,5.768787,1.5559833,28.092775,0.94192255
North America,,2014,37.746197,16.491928,0.26326907,7.570614,5.6066813,1.682448,28.506193,0.9507938
North America,,2015,38.62942,14.510388,0.35499686,7.5487785,5.462268,1.8963525,29.400814,0.9597485
North America,,2016,38.97612,13.34743,0.49582753,7.578092,5.6122665,2.2363386,29.453537,0.96406287
North America,,2017,38.85171,13.056329,0.6792915,7.4843855,5.9053473,2.442502,29.279652,0.9586035
North America,,2018,38.52873,12.023821,0.80190367,7.2592645,5.5791783,2.5374782,31.064835,0.91462684
North America,,2019,38.532333,10.483572,0.9528683,7.2992606,5.465852,2.7648938,32.29131,0.872784
North America,,2020,36.289146,9.123661,1.2587831,7.694034,5.953227,3.401525,34.0546,0.9060275
North America,,2021,37.345985,9.858975,1.5013283,7.1948357,5.4852686,3.5899508,32.774017,0.87939274
North America (BP),,1965,44.881,21.16511,,0.06999875,5.9778767,,27.642473,0.26353678
North America (BP),,1966,44.583073,20.930376,,0.099639,5.919535,,28.20431,0.26306388
North America (BP),,1967,44.850098,19.85286,,0.13207117,6.2380524,,28.67294,0.2539814
North America (BP),,1968,45.139793,19.423103,,0.21392839,5.9582615,,29.000551,0.26436082
North America (BP),,1969,44.976162,18.479364,,0.21870953,6.3030267,,29.761072,0.26166433
North America (BP),,1970,45.308475,17.696882,,0.332395,6.1603985,,30.249733,0.2521139
North America (BP),,1971,45.85253,16.389088,0,0.60131145,6.344195,0,30.561056,0.25181717
North America (BP),,1972,46.875465,16.122839,0,0.82520807,6.379518,0,29.529234,0.26773325
North America (BP),,1973,47.53983,16.502848,0,1.266839,6.262966,0,28.15247,0.27505362
North America (BP),,1974,46.892746,16.418581,0,1.6816348,6.9574223,0,27.761225,0.28838912
North America (BP),,1975,47.096333,16.793928,0,2.481155,6.9765286,0,26.366886,0.28516307
North America (BP),,1976,47.855503,17.144148,0,2.6496654,6.566065,0,25.465996,0.31862128
North America (BP),,1977,48.820755,17.320337,0,3.419511,5.7078395,0,24.404222,0.32733294
North America (BP),,1978,48.937954,16.53457,0,3.7014585,6.439368,0,24.05065,0.3359992
North America (BP),,1979,47.538097,17.64883,0,3.438229,6.462668,0,24.561443,0.35073072
North America (BP),,1980,45.788902,18.789145,0,3.5205736,6.674286,0,24.858019,0.36907667
North America (BP),,1981,44.122387,19.785873,0,3.8938153,6.911684,0,24.891598,0.3946397
North America (BP),,1982,43.443607,19.900969,0,4.149288,7.673297,0,24.428135,0.40469775
North America (BP),,1983,43.12669,20.752916,0.000038722737,4.4359655,8.080896,0.000034838326,23.151735,0.4517192
North America (BP),,1984,42.263386,21.217361,0.000065053675,4.6786385,7.8252444,0.000080509686,23.507648,0.507578
North America (BP),,1985,42.10158,21.56449,0.0001313302,5.4507093,7.5741887,0.00008341635,22.801287,0.50753653
North America (BP),,1986,43.611675,21.07575,0.00017206838,5.9073806,7.634887,0.00006352122,21.21468,0.5553884
North America (BP),,1987,43.205635,21.30316,0.00012456239,6.273427,6.9417953,0.000053744436,21.671566,0.6042384
North America (BP),,1988,43.043755,21.38961,0.00010346369,6.8900337,6.2801147,0.000021158217,21.815323,0.5810358
North America (BP),,1989,42.374,21.13287,0.0027840787,6.7219706,6.494931,0.023474973,22.599537,0.6504244
North America (BP),,1990,41.430267,21.17252,0.004088807,7.2037807,6.735354,0.03100945,22.598988,0.76175874
North America (BP),,1991,40.592472,20.918554,0.005275466,7.7305803,6.7800984,0.032775007,23.063059,0.8051599
North America (BP),,1992,40.757717,20.739538,0.004473843,7.626623,6.4142547,0.032175258,23.49148,0.85315377
North America (BP),,1993,40.250637,20.922472,0.005096075,7.526361,6.651806,0.032788727,23.654013,0.8645755
North America (BP),,1994,40.539368,20.624805,0.005271014,7.8065343,6.291636,0.03672569,23.746353,0.8482738
North America (BP),,1995,39.589836,20.451145,0.0053120498,7.9332957,6.8302474,0.033114072,24.233093,0.8177341
North America (BP),,1996,39.647324,20.69477,0.0054371073,7.6411724,7.208493,0.03277321,23.887535,0.80873275
North America (BP),,1997,39.990196,20.991713,0.005321783,7.0581303,7.1297555,0.03311463,23.882624,0.8164426
North America (BP),,1998,40.555134,21.140587,0.0052532298,7.3453245,6.5698953,0.030381693,23.427006,0.8205364
North America (BP),,1999,40.75219,20.674498,0.005124596,7.7566504,6.6061378,0.04483579,23.239347,0.8126937
North America (BP),,2000,40.289486,21.106281,0.0050346972,7.792376,6.1556826,0.055116788,23.67418,0.7978716
North America (BP),,2001,41.221897,21.074135,0.00568594,8.105301,5.3861785,0.06756273,23.179564,0.82533497
North America (BP),,2002,40.504627,20.879295,0.005830178,8.014707,5.829895,0.10035941,23.64843,0.8608887
North America (BP),,2003,41.089554,21.051783,0.0058553647,7.7855425,5.714045,0.109627426,23.181538,0.8535296
North America (BP),,2004,41.75558,20.688704,0.006408992,7.9197564,5.5626326,0.13549769,22.82874,0.84683645
North America (BP),,2005,41.581944,20.955036,0.006808924,7.802363,5.7649803,0.17201906,22.569883,0.84950376
North America (BP),,2006,41.362003,20.763418,0.0075091906,7.8911967,5.871571,0.25786772,22.580769,0.85011494
North America (BP),,2007,40.729355,20.703047,0.0097055845,7.844514,5.4778447,0.3267206,23.527414,0.8499615
North America (BP),,2008,39.16117,20.717546,0.014690259,7.9697123,5.8146324,0.52215827,24.214413,0.8497554
North America (BP),,2009,39.06549,19.096859,0.020055134,8.185859,6.046953,0.7422931,25.08039,0.8916029
North America (BP),,2010,38.575928,19.643105,0.028849777,7.931625,5.6466656,0.92305905,25.384077,0.89552987
North America (BP),,2011,38.003605,18.587502,0.046485938,7.792081,6.324426,1.1572572,26.12114,0.89953065
North America (BP),,2012,38.203506,16.823912,0.08803473,7.72126,6.0489845,1.3861196,27.686852,0.9319463
North America (BP),,2013,37.634106,16.96472,0.15080288,7.750779,5.8660765,1.5799764,27.917648,0.95024717
North America (BP),,2014,37.365833,16.749643,0.26584765,7.7228165,5.704448,1.707881,28.327106,0.96075135
North America (BP),,2015,38.221123,14.736484,0.35861695,7.702692,5.5621467,1.9258214,29.271206,0.96934867
North America (BP),,2016,38.518993,13.54592,0.5013512,7.730654,5.709179,2.2722454,29.394949,0.97365427
North America (BP),,2017,38.43343,13.254229,0.6872021,7.6343827,6.0012817,2.4810688,29.181803,0.96750325
North America (BP),,2018,38.101105,12.193378,0.8110482,7.4008746,5.6685195,2.5756764,31.020645,0.9230884
North America (BP),,2019,38.14068,10.601364,0.96143323,7.445068,5.5618925,2.8055048,32.25128,0.87833387
North America (BP),,2020,35.937267,9.1619835,1.2669075,7.84052,6.051106,3.4476292,34.048042,0.91070485
North America (BP),,2021,36.98983,9.9238,1.5114421,7.3382044,5.5780973,3.642371,32.743233,0.8844466
North Macedonia,MKD,1990,42.957222,52.14763,0,0,4.8951545,0,0,0
North Macedonia,MKD,1991,38.734455,52.75028,0,0,8.515267,0,0,0
North Macedonia,MKD,1992,40.635487,51.071583,0,0,8.292924,0,0,0
North Macedonia,MKD,1993,43.649155,51.253162,0,0,5.0976725,0,0,0
North Macedonia,MKD,1994,36.094673,56.679672,0,0,7.2256556,0,0,0
North Macedonia,MKD,1995,33.699593,58.03355,0,0,8.266857,0,0,0
North Macedonia,MKD,1996,44.107933,48.339733,0,0,7.552335,0,0,0
North Macedonia,MKD,1997,40.999702,50.133358,0,0,8.866941,0,0,0
North Macedonia,MKD,1998,32.645958,57.349556,0,0,9.439984,0,0.5644973,0
North Macedonia,MKD,1999,34.07443,52.19945,0,0,12.636176,0,1.089944,0
North Macedonia,MKD,2000,36.529587,50.392693,0,0,11.215344,0,1.8623745,0
North Macedonia,MKD,2001,31.805893,59.218758,0,0,6.3362026,0,2.6391437,0
North Macedonia,MKD,2002,36.75477,52.686165,0,0,7.7906957,0,2.768366,0
North Macedonia,MKD,2003,31.54406,53.808075,0,0,12.461908,0,2.1859634,0
North Macedonia,MKD,2004,32.543594,51.77855,0,0,13.524394,0,2.153461,0
North Macedonia,MKD,2005,32.511826,52.12807,0,0,13.126352,0,2.233748,0
North Macedonia,MKD,2006,33.633064,49.825348,0,0,14.188615,0,2.3529696,0
North Macedonia,MKD,2007,36.764206,51.51454,0,0,8.696234,0,3.025018,0
North Macedonia,MKD,2008,34.315006,54.639988,0,0,7.43891,0,3.5597627,0
North Macedonia,MKD,2009,36.44575,49.74396,0,0,11.3459015,0,2.3941104,0
North Macedonia,MKD,2010,32.375565,44.428913,0.00021310338,0,19.909393,0,3.2709174,0
North Macedonia,MKD,2011,33.62783,50.86601,0.009531062,0,11.69309,0,3.79359,0
North Macedonia,MKD,2012,35.026035,51.599537,0.024793416,0,9.098897,0,4.242365,0
North Macedonia,MKD,2013,35.60067,44.950066,0.081886135,0,14.331087,0,5.001461,0
North Macedonia,MKD,2014,38.04914,44.80272,0.13932818,0,11.689653,0.68427,4.621956,0
North Macedonia,MKD,2015,38.691418,38.315178,0.20642674,0,17.036552,1.1030782,4.4159303,0.21891506
North Macedonia,MKD,2016,41.853226,33.30614,0.20740859,0,16.604446,0.9581304,6.6918902,0.37602338
North Macedonia,MKD,2017,41.39811,37.833687,0.21474747,0,10.038714,0.9989179,8.951797,0.5590899
North Macedonia,MKD,2018,39.767296,34.177822,0.20505467,0,16.119377,0.87588227,8.26429,0.5868197
North Macedonia,MKD,2019,41.00461,38.349007,0.19714957,0,9.877188,0.8641225,9.13811,0.5664048
North Macedonia,MKD,2020,43.34844,30.224136,0.22855228,0,12.401487,1.1349928,11.983535,0.67627275
North Macedonia,MKD,2021,46.874474,24.234264,0.22779095,0,13.073442,0.93065304,14.065662,0.59129506
Norway,NOR,1965,27.999111,4.120927,0,0,67.87996,0,0,0
Norway,NOR,1966,30.89223,3.708673,0,0,65.3991,0,0,0
Norway,NOR,1967,29.782728,3.6256266,0,0,66.591644,0,0,0
Norway,NOR,1968,29.568703,3.2940514,0,0,67.13724,0,0,0
Norway,NOR,1969,32.455013,3.6644027,0,0,63.88058,0,0,0
Norway,NOR,1970,34.91292,3.5769634,0,0,61.510117,0,0,0
Norway,NOR,1971,32.836098,3.1973987,0,0,63.9665,0,0,0
Norway,NOR,1972,32.430622,3.2735624,0,0,64.29581,0,0,0
Norway,NOR,1973,31.096714,3.321102,0,0,65.582184,0,0,0
Norway,NOR,1974,28.037247,3.6486359,0,0,68.31412,0,0,0
Norway,NOR,1975,28.606743,3.4191902,0,0,67.97407,0,0,0
Norway,NOR,1976,29.58223,3.0843306,0,0,67.33344,0,0,0
Norway,NOR,1977,31.64398,2.8836117,0,0,64.26859,0,1.2038094,0
Norway,NOR,1978,31.37189,2.6483507,0,0,64.17826,0,1.8015013,0
Norway,NOR,1979,29.133907,3.0797064,0,0,65.86465,0,1.9217389,0
Norway,NOR,1980,29.581413,2.9960568,0,0,65.252464,0,2.1700637,0
Norway,NOR,1981,26.034716,2.841875,0,0,68.59788,0,2.5255349,0
Norway,NOR,1982,25.314283,2.7656806,0,0,69.16161,0,2.758423,0
Norway,NOR,1983,22.612787,2.680118,0,0,71.88228,0,2.8248153,0
Norway,NOR,1984,23.211346,2.9681737,0,0,71.13633,0,2.6841505,0
Norway,NOR,1985,24.62189,2.9884672,0,0,69.52552,0,2.8604598,0.0036680228
Norway,NOR,1986,27.062675,2.7297873,0,0,66.95776,0,3.2302294,0.01953598
Norway,NOR,1987,25.673735,2.510177,0,0,68.41643,0,3.384642,0.015018774
Norway,NOR,1988,23.384895,2.4999,0,0,69.96111,0,4.1353626,0.018732885
Norway,NOR,1989,22.203081,2.0558093,0,0,71.42314,0,4.299079,0.018885395
Norway,NOR,1990,21.142166,1.9050397,0,0,72.310486,0,4.505061,0.13725124
Norway,NOR,1991,21.216698,1.8387629,0,0,71.29399,0,5.5044913,0.1460558
Norway,NOR,1992,20.75469,1.7540995,0,0,71.71493,0,5.6256537,0.15063065
Norway,NOR,1993,21.249475,1.8381774,0,0,71.02111,0,5.734986,0.15625651
Norway,NOR,1994,22.448353,2.145758,0,0,68.85174,0,6.374392,0.17975798
Norway,NOR,1995,20.91585,2.2077675,0,0,70.6308,0,6.0642605,0.18132152
Norway,NOR,1996,24.41762,2.3934462,0,0,65.80499,0,7.1766963,0.20724577
Norway,NOR,1997,23.5427,2.2591598,0,0,66.15766,0,7.8836784,0.15679586
Norway,NOR,1998,22.681349,2.3574245,0,0,67.04986,0,7.7424564,0.16891102
Norway,NOR,1999,21.905548,2.151964,0,0,68.56311,0.0080591915,7.204943,0.16637549
Norway,NOR,2000,18.31488,1.9887978,0.0026987796,0,72.23904,0.015382709,7.2984347,0.14077365
Norway,NOR,2001,22.979229,1.9596868,0.0029682464,0,67.408356,0.01609234,7.4786243,0.15504955
Norway,NOR,2002,21.38425,1.6336461,0.0028329103,0,69.14008,0.020790868,7.672274,0.14612038
Norway,NOR,2003,25.010601,1.807256,0.0037284265,0,63.461525,0.13223918,9.366105,0.21853876
Norway,NOR,2004,24.033625,2.0033846,0.0036380661,0,63.849377,0.15232556,9.724225,0.23342492
Norway,NOR,2005,20.973547,1.4978002,0.0031652523,0,69.2844,0.25889742,7.792621,0.18955924
Norway,NOR,2006,23.42314,1.4029663,0.003932292,0,66.13776,0.35238305,8.434635,0.2411772
Norway,NOR,2007,21.68882,1.43725,0.003643094,0,68.55582,0.45753112,7.5754194,0.22351804
Norway,NOR,2008,20.880383,1.446379,0.003685514,0,69.21278,0.45446962,7.61617,0.22449149
Norway,NOR,2009,22.83361,1.2469934,0.0041246703,0,67.12265,0.52344555,7.9218855,0.13901679
Norway,NOR,2010,24.30181,1.7708255,0.004490902,0,64.75869,0.4875622,8.1879635,0.21945056
Norway,NOR,2011,23.543034,1.9375268,0.0046194145,0,65.384895,0.69738233,7.9453073,0.21322462
Norway,NOR,2012,20.791998,1.6952848,0.004344476,0,69.15038,0.75522995,7.131844,0.18516518
Norway,NOR,2013,22.947319,1.7134361,0.005071771,0,66.29065,0.9729912,7.542674,0.23992355
Norway,NOR,2014,21.175156,1.8225191,0.00579172,0,67.62278,1.1069168,7.848859,0.15178712
Norway,NOR,2015,20.960981,1.6175421,0.006586043,0,67.483345,1.2361118,8.261117,0.14914834
Norway,NOR,2016,20.00529,1.6398003,0.011480763,0,68.70018,1.0206003,7.871789,0.1340248
Norway,NOR,2017,19.812374,1.7063203,0.019074578,0,67.75939,1.3622999,8.223964,0.120236516
Norway,NOR,2018,20.647743,1.6888131,0.029277394,0,66.84572,1.8645836,8.0512495,0.11847296
Norway,NOR,2019,21.275352,1.7618355,0.053746905,0,64.04697,2.8275733,8.863492,0.15680522
Norway,NOR,2020,18.754332,1.6055915,0.065970756,0,66.09646,4.6556787,7.882579,0.14495948
Norway,NOR,2021,18.483559,1.6100869,0.090746194,0,65.90561,5.4197383,7.540299,0.14226454
OECD (BP),,1965,43.92958,33.259377,0,0.21987425,6.9447885,0,15.463285,0.18308932
OECD (BP),,1966,45.00965,31.5624,0,0.28639534,6.9990582,0,15.949917,0.19257662
OECD (BP),,1967,46.47214,29.791039,0,0.32959062,6.9104447,0,16.309706,0.18707995
OECD (BP),,1968,47.455727,28.56643,0,0.39097694,6.662032,0,16.730564,0.19426987
OECD (BP),,1969,48.380795,27.146849,0,0.42979553,6.543435,0,17.307571,0.19155414
OECD (BP),,1970,49.762535,25.330723,0,0.51879025,6.3739076,0,17.817759,0.1962885
OECD (BP),,1971,50.79142,23.389343,0,0.7130517,6.464786,0,18.446339,0.19507028
OECD (BP),,1972,51.83754,22.099485,0,0.9277253,6.4205856,0,18.514944,0.19971977
OECD (BP),,1973,52.77995,21.76216,0,1.164263,6.0887914,0,18.00189,0.20294718
OECD (BP),,1974,51.255184,21.865173,0,1.5168269,6.761078,0,18.38235,0.21938807
OECD (BP),,1975,50.744064,21.917658,0,2.1436057,6.9098554,0,18.059916,0.22490525
OECD (BP),,1976,51.334305,21.959753,0,2.343265,6.3297653,0,17.79554,0.23737435
OECD (BP),,1977,51.412106,21.75,0,2.8518367,6.232959,0,17.509151,0.24394965
OECD (BP),,1978,51.69543,20.940952,0,3.238223,6.47585,0.000018076522,17.39959,0.24993888
OECD (BP),,1979,50.531303,21.636057,0,3.232479,6.574414,0.000035249694,17.76907,0.2566468
OECD (BP),,1980,48.330624,23.00396,0,3.5817916,6.7091045,0.0000633391,18.100086,0.2743743
OECD (BP),,1981,46.51195,23.763607,0,4.3075867,6.959346,0.000064732565,18.16825,0.28919554
OECD (BP),,1982,45.439674,24.177168,0,4.761756,7.3631444,0.000117493735,17.907833,0.3503019
OECD (BP),,1983,44.533184,24.588827,0.000018975954,5.3505096,7.6640034,0.00020766952,17.481869,0.38138345
OECD (BP),,1984,43.676773,24.508545,0.000038222137,6.126477,7.346409,0.00027098472,17.927637,0.41385522
OECD (BP),,1985,42.64314,24.943954,0.000069448244,7.1805186,7.1697326,0.00037965347,17.645142,0.41706464
OECD (BP),,1986,43.562042,24.322145,0.00008863158,7.7345095,7.044868,0.0008103927,16.883995,0.45154366
OECD (BP),,1987,42.94788,24.291632,0.000060186558,8.094165,6.861385,0.0011090274,17.32742,0.47635743
OECD (BP),,1988,43.06569,23.964993,0.000055983826,8.459962,6.719576,0.0018206273,17.312496,0.4754078
OECD (BP),,1989,42.83683,23.708328,0.0014141002,8.64788,6.4229565,0.01428954,17.852448,0.5158487
OECD (BP),,1990,42.792976,22.963501,0.0020712086,8.919766,6.59215,0.019292235,18.109169,0.57059705
OECD (BP),,1991,42.504646,22.291435,0.0026757624,9.326922,6.6131296,0.021076856,18.611322,0.59378076
OECD (BP),,1992,43.140255,21.5401,0.0024423874,9.341595,6.4841957,0.023773627,18.798752,0.62918943
OECD (BP),,1993,42.658363,21.116745,0.0028698784,9.556507,6.786272,0.027964348,19.159307,0.6457547
OECD (BP),,1994,43.095554,20.76612,0.0030227837,9.653818,6.45531,0.033357173,19.287842,0.65251535
OECD (BP),,1995,42.599903,20.329622,0.0031364611,9.817013,6.7217193,0.03546964,19.788126,0.64892375
OECD (BP),,1996,42.406128,20.28466,0.0032917087,9.759433,6.676069,0.03935718,20.147198,0.6419672
OECD (BP),,1997,42.547943,20.241825,0.0034879337,9.560042,6.7222176,0.05101151,20.147882,0.6725146
OECD (BP),,1998,42.612133,20.057383,0.0037566172,9.751008,6.541626,0.0681161,20.215298,0.6916214
OECD (BP),,1999,42.624012,19.584398,0.0041253837,9.951689,6.508299,0.08923024,20.477966,0.6988887
OECD (BP),,2000,41.826023,20.032198,0.0046554673,9.909573,6.403483,0.13194285,20.915716,0.7028432
OECD (BP),,2001,42.071873,19.945925,0.0062412918,10.1719475,5.9414854,0.15970834,20.891817,0.73127156
OECD (BP),,2002,41.62537,20.016718,0.007737489,10.112608,5.9524283,0.21898738,21.185207,0.7854554
OECD (BP),,2003,41.819252,20.307535,0.009535599,9.6148205,5.7573266,0.2610145,21.288433,0.8165035
OECD (BP),,2004,41.777267,20.016624,0.01231365,9.834916,5.749642,0.33771706,21.247595,0.86763453
OECD (BP),,2005,41.59128,20.041237,0.017276576,9.732349,5.7322335,0.40859953,21.340279,0.9368266
OECD (BP),,2006,41.181107,20.164894,0.023609666,9.730974,5.783016,0.50351346,21.342989,0.98075026
OECD (BP),,2007,40.64824,20.356342,0.03155737,9.339225,5.5627065,0.63642585,22.005758,1.0392593
OECD (BP),,2008,39.59298,20.218534,0.05193355,9.302938,5.821447,0.80228,22.59328,1.0927687
OECD (BP),,2009,39.488106,19.014103,0.090228766,9.557914,6.0048504,1.0050073,23.010422,1.1964116
OECD (BP),,2010,38.36321,19.463047,0.13772815,9.34148,5.912884,1.1396381,23.656296,1.2677507
OECD (BP),,2011,38.226772,19.282623,0.25850564,8.791524,6.097672,1.4063632,23.80303,1.345542
OECD (BP),,2012,38.273117,18.667395,0.39298987,8.0173235,6.137605,1.6330669,24.586555,1.4677846
OECD (BP),,2013,37.684704,18.640472,0.5057095,7.947546,6.116337,1.8603921,24.854326,1.5431306
OECD (BP),,2014,37.583385,18.495764,0.6646328,8.016942,6.0410547,2.0125012,24.668835,1.6368302
OECD (BP),,2015,38.045998,17.274742,0.80831665,7.8894625,5.921486,2.3292136,25.100273,1.727176
OECD (BP),,2016,38.37536,16.229128,0.94171447,7.8032784,5.972712,2.5053897,25.494883,1.7270734
OECD (BP),,2017,38.27939,15.888669,1.1276884,7.6391788,5.871914,2.8371196,25.60863,1.7771963
OECD (BP),,2018,37.95352,15.161278,1.2888997,7.511634,5.8841295,2.9596128,26.473331,1.791251
OECD (BP),,2019,37.991245,13.58512,1.490749,7.6495466,5.784341,3.3188872,27.339857,1.8293219
OECD (BP),,2020,35.763287,12.489232,1.8998336,7.714167,6.368907,4.016233,28.751637,1.9662931
OECD (BP),,2021,36.37509,12.916782,2.144153,7.514397,5.9018087,4.002246,28.107452,1.9913774
Oceania,,1965,45.531425,43.28154,0,0,10.247791,,0.005768351,0.9334773
Oceania,,1966,46.618965,42.485153,0,0,10.00106,,0.007323199,0.8874988
Oceania,,1967,48.25004,41.145905,0,0,9.863011,,0.006962728,0.734095
Oceania,,1968,49.44494,39.93583,0,0,9.799404,,0.05117454,0.76865286
Oceania,,1969,49.060825,39.78525,0,0,9.730638,,0.6682533,0.7550366
Oceania,,1970,49.97783,36.706707,0,0,9.992585,,2.6652021,0.65767926
Oceania,,1971,49.988247,34.831173,0,0,10.7933035,,3.766734,0.62054867
Oceania,,1972,48.89965,34.64666,0,0,10.653866,,5.200553,0.59927076
Oceania,,1973,48.951157,34.067913,0,0,10.2191725,,6.180439,0.5813214
Oceania,,1974,48.412575,33.628212,0,0,10.26576,0,6.797634,0.8958174
Oceania,,1975,46.989662,33.950447,0,0,10.961734,0,7.1840377,0.91412234
Oceania,,1976,46.456707,33.926792,0,0,9.958906,0,8.791796,0.86579484
Oceania,,1977,46.26284,33.739307,0,0,9.087652,0,10.124133,0.78606915
Oceania,,1978,45.74394,33.579437,0,0,9.51016,0,10.401162,0.76530445
Oceania,,1979,44.802437,33.716496,0,0,9.912417,0,10.859994,0.708655
Oceania,,1980,42.595963,34.56972,0,0,9.91774,0,12.194104,0.72247624
Oceania,,1981,41.21416,34.925495,0,0,9.992172,0,13.15781,0.7103629
Oceania,,1982,40.78054,35.38217,0,0,9.289228,0,13.790038,0.75801784
Oceania,,1983,37.76445,36.37847,0,0,9.7603,0,15.34303,0.7537423
Oceania,,1984,37.427845,36.781006,0,0,9.858208,0,15.161638,0.7712995
Oceania,,1985,36.40212,36.908012,0,0,9.643438,0,16.32555,0.7208817
